ex_id,rd_id,status,stage,name,hypothesis_summary,config_paths,result_paths,file,decision_ids,created_at_utc,updated_at_utc,novice_summary,next_action
EX-20260731T164504Z-main-4N9B,RD-20260731T090245Z-main-KLCN,draft,preregistered,GPT5.6Luna中文新闻B2高智能对照预注册,固定ANN与ADV候选、双范围契约和评分sidecar后，GPT-5.6 Luna中等思考应抓住核心语义风险；点预测严格gate约3/4，正式通过线仍为4/4,${THINKTANK_PROJECT_ROOT}/benchmarks/news_extract_v0/review_prompt_v0.3.md;${THINKTANK_PROJECT_ROOT}/benchmarks/news_extract_v0/item_review_expectations.jsonl;${THINKTANK_PROJECT_ROOT}/benchmarks/news_extract_v0/coverage_expectations.jsonl;${THINKTANK_PROJECT_ROOT}/benchmarks/news_extract_v0/coverage_match_hints.jsonl;${THINKTANK_PROJECT_ROOT}/config/schemas/semantic_review_input.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/semantic_review.schema.json,hot://reviews/EX-20260731T164504Z-main-4N9B/,04_实验记录/EX-20260731T164504Z-main-4N9B_GPT56Luna中文新闻B2高智能对照预注册.md,DEC-20260731T163828Z-main-4RG9,2026-07-31T16:45:04Z,2026-07-31T16:49:33Z,4个Luna专用复核包与input-only manifest已在任何正式输出前冻结，包哈希复核0错误；本机缺openai-codex认证，正式模型尝试仍为0，不能形成能力结论,完成OMP openai-codex登录后按冻结顺序4次首次调用；无格式重试，认证失败不进模型分母，输出后立即跑Item与Coverage评分
EX-20260731T165756Z-main-L6RP,RD-20260731T090245Z-main-KLCN,completed,development_smoke,候选记忆时间截断与混合召回纵向切片预注册,追加式候选记忆与固定混合评分应让当前事件A召回数月前相关B，同时100%过滤未来知识和默认隔离项并检出日志篡改,${THINKTANK_PROJECT_ROOT}/config/schemas/candidate_memory_record.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/candidate.py,${THINKTANK_PROJECT_ROOT}/tests/test_candidate_memory.py;${THINKTANK_PROJECT_ROOT}/docs/架构/候选长期记忆.md,04_实验记录/EX-20260731T165756Z-main-L6RP_候选记忆时间截断与混合召回纵向切片预注册.md,DEC-20260731T163828Z-main-4RG9;DEC-20260731T092724Z-main-7MPL,2026-07-31T16:57:56Z,2026-07-31T17:08:38Z,固定夹具15项记忆测试通过：旧相关事件0.836229排第1，近期无关0.049360；未来、补录倒灌、默认隔离和未复核候选均0泄漏，裸复核状态与未获外部验证的自报哈希被拒绝，篡改检出1/1，全库71/71通过；仅L1工程证据,预注册真实中文事件族的BM25、向量、实体和图关系对照；保持候选与事实层分离，封存语义门禁前不开放PostgreSQL事实写入
EX-20260731T172539Z-main-MXET,RD-20260731T090245Z-main-KLCN,completed,development_completed,真实中文官方事件链混合召回开发基准,在至少10条隔离中文官方事件链和30条A事件查询上，text-only召回应明显胜过纯新近性，同时保持未来、自身和Gold字段零泄漏,${THINKTANK_PROJECT_ROOT}/benchmarks/memory_recall_cn_v0/benchmark_config.json;${THINKTANK_PROJECT_ROOT}/benchmarks/memory_recall_cn_v0/benchmark_manifest.json;${THINKTANK_PROJECT_ROOT}/config/schemas/recall_benchmark_*.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/benchmark.py,hot://corpus/EX-20260731T172539Z-main-MXET/memory_recall_cn_v0/;hot://runs/memory_recall_cn_v0/baseline_v0/;${THINKTANK_PROJECT_ROOT}/benchmarks/memory_recall_cn_v0/baseline_v0_summary.json,04_实验记录/EX-20260731T172539Z-main-MXET_真实中文官方事件链混合召回开发基准预注册.md,DEC-20260731T182918Z-main-MXML;DEC-20260731T163828Z-main-4RG9;DEC-20260731T092724Z-main-7MPL,2026-07-31T17:25:39Z,2026-07-31T18:29:54Z,10链81篇30查询经独立复核和冻结后，BM25 Recall@5为0.950、Recall@10为0.989、MRR@10为0.817、nDCG@10为0.836，相对纯时间提升0.744且零未来/自召回；字符n-gram并列召回，粗结构混合退化,BM25接入候选记忆主召回并保留字符n-gram对照；另建按事件族隔离的未见封存集、真实持续采集时间轴和关系感知重排实验
EX-20260731T183919Z-main-UBEY,RD-20260731T090245Z-main-KLCN,completed,development_completed,候选记忆BM25主召回工程接入,在不改变RecallQuery JSON契约和候选记忆安全边界的前提下，将text_only_bm25设为默认并保留字符n-gram和旧混合显式算法,${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/candidate.py;${THINKTANK_PROJECT_ROOT}/config/schemas/candidate_memory_record.schema.json,hot://runs/EX-20260731T183919Z-main-UBEY/candidate_bm25_integration/;${THINKTANK_PROJECT_ROOT}/tests/test_candidate_memory.py;${THINKTANK_PROJECT_ROOT}/docs/架构/候选长期记忆.md,04_实验记录/EX-20260731T183919Z-main-UBEY_候选记忆BM25主召回工程接入预注册.md,DEC-20260731T182918Z-main-MXML,2026-07-31T18:39:19Z,2026-07-31T18:55:54Z,默认BM25、显式字符n-gram和legacy hybrid已接入统一资格过滤；隐藏记录不参与IDF，空文本不静默回退，90/90测试通过且冻结manifest哈希不变；仅L1工程证据,增加候选记忆title字段并建立按事件族隔离的未见召回封存集，首次运行前冻结来源、查询、qrels和参数
EX-20260731T185740Z-main-5W2X,RD-20260731T090245Z-main-KLCN,completed,development_completed,候选记忆标题字段V2向前兼容迁移,在不改变v1规范JSON和哈希链的前提下新增强制标题的记录v2，使新写统一进入v2并让标题参与词法召回,${THINKTANK_PROJECT_ROOT}/config/schemas/candidate_memory_record.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/candidate.py,hot://runs/EX-20260731T185740Z-main-5W2X/candidate_memory_v2/;${THINKTANK_PROJECT_ROOT}/tests/fixtures/candidate_memory_v1.jsonl;${THINKTANK_PROJECT_ROOT}/tests/test_candidate_memory.py,04_实验记录/EX-20260731T185740Z-main-5W2X_候选记忆标题字段V2向前兼容迁移预注册.md,DEC-20260731T182918Z-main-MXML,2026-07-31T18:57:40Z,2026-07-31T19:15:29Z,固定v1日志字节和硬编码head不变，程序与CLI拒绝旧写；v2强制标题、支持追加修订和混合版本召回，97/97测试通过且冻结manifest未变；仅L1工程迁移证据,建立按事件族隔离的未见召回封存集，首次评分前冻结来源、查询、qrels和参数，不继续调字段权重
EX-20260731T191713Z-main-AHS7,RD-20260731T090245Z-main-KLCN,completed,formal_completed,未见事件族封存召回基准,在5个全新中国官方事件族上，冻结BM25应通过召回、排序、跨族、长期性和零泄漏全部门槛，并显著胜过纯新近性,${THINKTANK_PROJECT_ROOT}/benchmarks/memory_recall_cn_holdout_v1/retrieval/benchmark_config.json;${THINKTANK_PROJECT_ROOT}/benchmarks/memory_recall_cn_holdout_v1/gold/holdout_protocol.json;${THINKTANK_PROJECT_ROOT}/benchmarks/memory_recall_cn_holdout_v1/seal_manifest.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/benchmark_v1.py,hot://runs/EX-20260731T191713Z-main-AHS7/retrieval_bundle_53docs/;hot://runs/EX-20260731T191713Z-main-AHS7/attempt_001/;hot://runs/EX-20260731T191713Z-main-AHS7/score_attempt_001/,04_实验记录/EX-20260731T191713Z-main-AHS7_未见事件族封存召回基准.md,DEC-20260731T182918Z-main-MXML;DEC-20260731T224543Z-main-7835,2026-07-31T19:17:13Z,2026-07-31T22:45:43Z,5族53篇15问148条qrels完成唯一封存运行；BM25 Recall@10为1.000且零未来/自身泄漏，但Top1困难负例率4/15高于20%上限，整体窄失败；4个强正例均在第2名,保留BM25候选生成；在新开发集验证信息单元去重、实体/设施消歧和关系重排，本封存集永久只读且不重跑
EX-20260731T225634Z-main-4PT7,RD-20260731T090245Z-main-KLCN,completed,development_smoke,候选记忆信息单元去重与实体消歧重排开发预注册,在BM25安全过滤后的短名单上，可信独立元数据可排除同信息单元、折叠重复候选并将显式错产品或错设施降级，同时不引入候选、不越权批准事实,${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/rerank.py;${THINKTANK_PROJECT_ROOT}/config/schemas/candidate_rerank_metadata.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/candidate_rerank_query.schema.json;${THINKTANK_PROJECT_ROOT}/tests/test_candidate_rerank.py,hot://runs/EX-20260731T225634Z-main-4PT7/candidate_rerank_v1/,04_实验记录/EX-20260731T225634Z-main-4PT7_候选记忆信息单元去重与实体消歧重排开发预注册.md,DEC-20260731T224543Z-main-7835,2026-07-31T22:56:34Z,2026-07-31T23:12:00Z,L1工程合同通过：可信sidecar的时间、payload、注册表和验证绑定生效；定向17+6、全量149+151、项目门禁和根seal复验均通过；未报告真实排序提升,新建L2预注册，先冻结非Gold sidecar来源、覆盖率、消融和负控；覆盖达标后才在独立开发集比较identity与verified_metadata_priority_v1
EX-20260731T231931Z-main-FBLD,RD-20260731T090245Z-main-KLCN,completed,development_smoke,候选后置重排非Gold元数据可物化性门禁,严格白名单投影器可以在不读取Gold的进程中复算可信sidecar覆盖；预计只足以支持精确副本去重，产品、设施或语义信息单元覆盖不足时必须在评分前停止,${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/rerank_dev_gate.py;${THINKTANK_PROJECT_ROOT}/config/schemas/rerank_dev_coverage.schema.json;${THINKTANK_PROJECT_ROOT}/tests/test_rerank_dev_gate.py,hot://runs/EX-20260731T231931Z-main-FBLD/coverage_gate_v1/,04_实验记录/EX-20260731T231931Z-main-FBLD_候选后置重排非Gold元数据可物化性门禁.md,DEC-20260731T224543Z-main-7835;DEC-20260731T233700Z-main-ART8,2026-07-31T23:19:31Z,2026-07-31T23:35:12Z,净化packet与retrieval-only Top-20确定性复算完成；全部绑定率1.0，精确内容去重达13问/13对/3域，但产品与设施覆盖均为0、必需父链仅8/11；按门禁insufficient_coverage且qrels加载0次,新增revise决策：v1停止排序评分，精确副本去重单独保留；先建设独立类型注册表、角色化实体和可验证来源关系数据合同
EX-20260731T234150Z-main-G6KC,RD-20260731T090245Z-main-KLCN,completed,development_smoke,独立实体注册表与角色化提及数据合同预注册,确定性精确别名解析、稳定身份与文档角色分离、原文span/时间/证据/不可变快照逐层绑定，可以让唯一可信别名产生hard ID，而同名、未来、model候选和绑定漂移保持中性或失败关闭,${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/entity_alias_resolver.py;${THINKTANK_PROJECT_ROOT}/config/schemas/entity_registry_snapshot.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/entity_resolution_artifact.schema.json;${THINKTANK_PROJECT_ROOT}/tests/test_entity_alias_resolver.py,hot://runs/EX-20260731T234150Z-main-G6KC/entity_registry_v1/,04_实验记录/EX-20260731T234150Z-main-G6KC_独立实体注册表与角色化提及数据合同预注册.md,DEC-20260731T233700Z-main-ART8,2026-07-31T23:41:50Z,2026-08-01T00:08:45Z,L1合同通过：唯一可信精确别名可解析，同名、未来、model候选与绑定漂移安全中性或失败；定向17+10、全量174+163、项目门禁和正式seal复验均通过，但没有真实覆盖或排序证据,冻结独立实体来源、抽样与双审协议后另建真实覆盖门禁；90%查询、80%候选、95%精度及关键错误为0全部达线前不得驱动重排
EX-20260801T002038Z-main-JE6T,RD-20260731T090245Z-main-KLCN,active,candidate_collection,真实非Gold实体覆盖与双盲精度门禁,不使用Gold或已知错误选样的6周fresh observed-ingest材料，应在候选/查询分窗、机构域配额和R0-R6隔离下形成足够实体覆盖，并在未来双盲裁决上满足预注册精度,${THINKTANK_PROJECT_ROOT}/config/entity_coverage_cn_v1.protocol.json;${THINKTANK_PROJECT_ROOT}/config/entity_coverage_sources_cn_v1.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/entity_coverage_protocol.py;${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/official_snapshot_capture.py;${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/entity_coverage_fetch.py;${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/entity_coverage_health.py;${THINKTANK_PROJECT_ROOT}/src/thinktank/storage_attestation.py;${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/entity_coverage_anchor.py;${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/entity_coverage_recovery.py;${THINKTANK_PROJECT_ROOT}/src/thinktank/review/entity_coverage_blind.py;${THINKTANK_PROJECT_ROOT}/src/thinktank/review/entity_coverage_scoring.py;${THINKTANK_PROJECT_ROOT}/scripts/Get-StorageStatus.ps1;${THINKTANK_PROJECT_ROOT}/scripts/Run-EntityCoverageCollection.ps1,hot://corpus/entity_coverage_cn_v1/input/;hot://corpus/entity_coverage_cn_v1/health/source-health-20260801T0210Z.json;archive://entity_coverage_cn_v1/anchors/provisional/ECV1-ANCHOR-20260801T024308Z-A3C6E630.json;backup://entity_coverage_cn_v1/anchors/provisional/ECV1-ANCHOR-20260801T024308Z-A3C6E630.json;archive://entity_coverage_cn_v1/objects/sha256/;backup://entity_coverage_cn_v1/objects/sha256/;hot://recovery_drills/ECV1-ANCHOR-20260801T024308Z-A3C6E630-20260801T032052Z/recovery_receipt.json;archive://entity_coverage_cn_v1/frozen_input/;archive://entity_coverage_cn_v1/sealed_review/,04_实验记录/EX-20260801T002038Z-main-JE6T_真实非Gold实体覆盖与双盲精度门禁.md,DEC-20260731T233700Z-main-ART8;DEC-20260731T092724Z-main-7MPL,2026-08-01T00:20:38Z,2026-08-01T03:30:34Z,候选窗247条终态、174条正文、12域和5类来源；421个对象已从归档与独立备份分别全量恢复且完整内容指纹一致，R0-R6执行器通过合成测试；但HDD为exFAT且查询为0，因此仍无Gold或精度结论,每日09:30继续采集；经用户批准后迁移HDD至NTFS/ReFS并生成durable锚；2026-09-12查询窗关闭且配额达标后再分配独立角色并启动正式双盲
EX-20260801T033654Z-main-UJ9G,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,高智能分析上下文与条件假设合同预注册,当A与B均为当时可见且绑定外部确认复核哈希的候选记忆时，三层严格合同应能阻断未来泄漏、伪引用、无A/B支撑和事实/行动越权，并只封存可证伪的条件假设C,${THINKTANK_PROJECT_ROOT}/config/schemas/candidate_memory_record.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/intelligence_context_packet.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/conditional_analysis_draft.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/conditional_analysis_receipt.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/candidate.py;${THINKTANK_PROJECT_ROOT}/src/thinktank/analysis/context.py;${THINKTANK_PROJECT_ROOT}/tests/test_intelligence_analysis.py,${THINKTANK_PROJECT_ROOT}/tests/test_intelligence_analysis.py,04_实验记录/EX-20260801T033654Z-main-UJ9G_高智能分析上下文与条件假设合同预注册.md,DEC-20260731T163828Z-main-4RG9;DEC-20260731T182918Z-main-MXML,2026-08-01T03:36:54Z,2026-08-01T03:54:09Z,三份Schema、A-B构包/C封存CLI与13项专项负控通过；全项目249项测试通过。只证明L1结构、时间、引用和权限合同，不证明真实模型推断质量,另行预注册冻结真实中文A-B-C评测，验证引用忠实度、命中率、概率校准、提前量和反事实稳健性；未过线前不开放事实或行动权限
EX-20260801T035954Z-main-LAH3,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,条件预测前瞻登记到期裁决与校准账本预注册,绑定完整C2收据的前瞻登记、追加哈希账本、时间状态机和最低样本门禁应能阻断后见之明、选择性登记、过早判负、静默改判与小样本校准窥探,${THINKTANK_PROJECT_ROOT}/config/schemas/forecast_registration.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/forecast_resolution.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/forecast_ledger_entry.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/forecast_evaluation_report.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/analysis/context.py;${THINKTANK_PROJECT_ROOT}/src/thinktank/analysis/forecast.py;${THINKTANK_PROJECT_ROOT}/tests/test_forecast_ledger.py,${THINKTANK_PROJECT_ROOT}/tests/test_forecast_ledger.py,04_实验记录/EX-20260801T035954Z-main-LAH3_条件预测前瞻登记到期裁决与校准账本预注册.md,DEC-20260731T163828Z-main-4RG9;DEC-20260731T182918Z-main-MXML,2026-08-01T03:59:54Z,2026-08-01T04:20:01Z,四份Schema、前瞻登记、追加哈希账本、到期裁决、修订、时点回放与非泄漏校准报告已实现；12/12专项和261/261全项目测试通过，仅批准L1工程合同,把尚未知结局的真实C2收据完整加入前瞻队列；到期人工裁决，达到冻结样本门槛后才首次查看校准指标
EX-20260801T042620Z-main-VKK5,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,预测账本双介质head锚定与可信时间边界预注册,按显式预期head复验C3账本并把账本字节、协议代码和Schema写一次复制到不同设备，可发现陈旧head、单副本篡改、同盘伪备份和协议漂移；v1必须固定不声称可信时间,${THINKTANK_PROJECT_ROOT}/config/schemas/forecast_anchor_receipt.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/analysis/forecast.py;${THINKTANK_PROJECT_ROOT}/src/thinktank/analysis/forecast_anchor.py;${THINKTANK_PROJECT_ROOT}/tests/test_forecast_anchor.py,${THINKTANK_PROJECT_ROOT}/tests/test_forecast_anchor.py,04_实验记录/EX-20260801T042620Z-main-VKK5_预测账本双介质head锚定与可信时间边界预注册.md,DEC-20260731T092724Z-main-7MPL,2026-08-01T04:26:20Z,2026-08-01T04:40:55Z,双介质内容寻址锚、原始存储证明重放、写一次收据和可信时间固定关闭已实现；13/13专项与274/274全项目测试通过，仅批准L1介质完整性合同,预注册独立时间见证；真实C3每次新head先生成provisional_media锚，但可信时间和NTFS/ReFS通过前不进入正式评分
EX-20260801T045044Z-main-N29K,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,高智能条件分析无工具OMP运行与证据封存预注册,在不改变C2/C3 v1的前提下，单次零重试OMP运行和写一次执行封套应能阻断调用者自报model_run、格式修补、输出替换与协议漂移,${THINKTANK_PROJECT_ROOT}/config/prompts/conditional_analysis_v1.md;${THINKTANK_PROJECT_ROOT}/config/schemas/conditional_analysis_execution_receipt.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/analysis/runner.py;${THINKTANK_PROJECT_ROOT}/tests/test_intelligence_analysis_runner.py,${THINKTANK_PROJECT_ROOT}/tests/test_intelligence_analysis_runner.py,04_实验记录/EX-20260801T045044Z-main-N29K_高智能条件分析无工具OMP运行与证据封存预注册.md,DEC-20260731T092724Z-main-7MPL,2026-08-01T04:50:44Z,2026-08-01T05:06:59Z,单次无工具OMP执行封套、失败证据保留、确定性C2封印与逐对象复验已实现；22/22专项和296/296全项目测试通过，仅批准L1本机执行合同,预注册C3 v2使新登记强制绑定执行收据；再冻结真实中文A-B-C样本，用DeepSeek V4 Flash单次运行且不得格式修复
EX-20260801T051541Z-main-6DPX,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,条件预测V2强制执行收据绑定与V1只读兼容预注册,独立C3 v2只从成功执行收据重读并复验packet和analysis，应能阻断手工分析、对象替换和协议混读，同时保持C3 v1字节与历史解释不变,${THINKTANK_PROJECT_ROOT}/config/schemas/forecast_registration_v2.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/forecast_resolution_v2.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/forecast_ledger_entry_v2.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/forecast_evaluation_report_v2.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/analysis/forecast_v2.py,${THINKTANK_PROJECT_ROOT}/tests/test_forecast_ledger_v2.py,04_实验记录/EX-20260801T051541Z-main-6DPX_条件预测V2强制执行收据绑定与V1只读兼容预注册.md,DEC-20260731T092724Z-main-7MPL,2026-08-01T05:15:41Z,2026-08-01T05:35:34Z,五个v1文件哈希不变；C3 v2强制逐对象复验成功执行收据并拒绝v1/v2混读，20/20专项、45/45兼容回归和316/316全项目测试通过，仅批准L1工程合同,预注册并实现C4 v2，把v2账本及完整执行证据依赖形成可从双介质冻结副本独立重放的临时锚
EX-20260801T054126Z-main-RX8X,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,预测账本V2执行依赖双介质锚定与冻结副本独立重放预注册,从已验证C3 v2账本自动发现并双写全部C2-E执行依赖，再从每个冻结副本重建隔离逻辑树，应能在原hot消失后完整重放指定head,${THINKTANK_PROJECT_ROOT}/config/schemas/forecast_anchor_receipt_v2.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/analysis/forecast_anchor_v2.py,${THINKTANK_PROJECT_ROOT}/tests/test_forecast_anchor_v2.py;${THINKTANK_PROJECT_ROOT}/docs/架构/预测账本V2执行依赖双介质锚定.md,04_实验记录/EX-20260801T054126Z-main-RX8X_预测账本V2执行依赖双介质锚定与冻结副本独立重放预注册.md,DEC-20260731T092724Z-main-7MPL,2026-08-01T05:41:26Z,2026-08-01T06:06:40Z,C4 v1哈希未变；C4 v2精确冻结账本、执行收据和15个执行工件，删除原hot后两侧各自重放通过；21/21专项与337/337全项目门禁通过，仅批准L1临时完整性锚,预注册独立时间见证合同；随后冻结真实结果未知的中文A-B-C首次调用，写入C3 v2并为每个新head创建C4 v2临时锚
EX-20260801T061733Z-main-J9D3,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,RFC3161独立时间见证与逐预测前瞻资格合同预注册,独立TSA只签C4 v2主体摘要并冻结请求响应政策信任链和吊销证据，只有可信上界严格早于逐预测earliest_at时才授予前瞻资格,${THINKTANK_PROJECT_ROOT}/config/schemas/forecast_time_witness_request.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/forecast_time_witness_receipt.schema.json;${THINKTANK_PROJECT_ROOT}/config/time_witness_profiles/;${THINKTANK_PROJECT_ROOT}/src/thinktank/analysis/forecast_time_witness.py,${THINKTANK_PROJECT_ROOT}/tests/test_forecast_time_witness.py;${THINKTANK_PROJECT_ROOT}/docs/架构/RFC3161独立时间见证与逐预测前瞻资格.md,04_实验记录/EX-20260801T061733Z-main-J9D3_RFC3161独立时间见证与逐预测前瞻资格合同预注册.md,DEC-20260731T092724Z-main-7MPL;DEC-20260801T072055Z-main-675B,2026-08-01T06:17:33Z,2026-08-01T07:20:55Z,C5时间见证协议、双介质离线复验和逐预测严格边界通过34/34专项与371/371全项目测试；DigiCert签名链和CRL通过但无数值accuracy，仅批准见证型,完成耐久介质迁移后，以限期Sectigo Profile见证结果未知的真实C3 v2 head；达到冻结样本门槛前不查看校准
EX-20260801T065051Z-main-DVL5,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,Sectigo合格RFC3161时间见证供应商准入预注册,若唯一预注册合成摘要响应的签名链合格QC标记1秒精度和覆盖genTime的吊销证据均通过，则可建立限期approved_prospective固定Profile,${THINKTANK_PROJECT_ROOT}/config/time_witness_profiles/sectigo_qualified_rfc3161_2026_v1.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/analysis/forecast_time_witness.py,${THINKTANK_PROJECT_ROOT}/tests/test_forecast_time_witness.py;${THINKTANK_PROJECT_ROOT}/tmp/c5-sectigo-qualified-observation/;${THINKTANK_PROJECT_ROOT}/docs/架构/RFC3161独立时间见证与逐预测前瞻资格.md,04_实验记录/EX-20260801T065051Z-main-DVL5_Sectigo合格RFC3161时间见证供应商准入预注册.md,DEC-20260731T092724Z-main-7MPL;DEC-20260801T072055Z-main-675B,2026-08-01T06:50:51Z,2026-08-01T07:20:55Z,唯一预注册POST返回1秒accuracy和合格QC标记，固定签名者、证书链与两级CRL离线复验通过；Profile限期到2026-11-01，仅批准L1前瞻见证候选,经用户批准迁移HDD到NTFS/ReFS并生成durable锚后才见证真实未知结局预测；Profile变化或到期必须重新准入
EX-20260801T073959Z-main-9SDA,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,归档介质非破坏迁移执行器与双阶段授权预注册,冻结计划、用户限时只复制授权和完整树复验可以在保留exFAT源的前提下生成可重入的新归档副本，并阻断介质、路径、漂移、冲突和权限越界,${THINKTANK_PROJECT_ROOT}/migration/manifest.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/archive_migration_plan.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/archive_migration_approval.schema.json;${THINKTANK_PROJECT_ROOT}/config/schemas/archive_migration_receipt.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/archive_migration.py,${THINKTANK_PROJECT_ROOT}/tests/test_archive_migration.py;${THINKTANK_PROJECT_ROOT}/docs/迁移/迁移协议.md,04_实验记录/EX-20260801T073959Z-main-9SDA_归档介质非破坏迁移执行器与双阶段授权预注册.md,DEC-20260731T092724Z-main-7MPL;DEC-20260801T072055Z-main-675B,2026-08-01T07:39:59Z,2026-08-01T08:26:00Z,C6计划、用户最长24小时只复制授权、逐文件fsync/哈希/回读和完整树复验已实现；36项专项通过、1项因Windows符号链接权限跳过、408/408全项目通过；真实HDD未写入,等待用户选定空的独立NTFS/ReFS机械盘；先生成双证明和真实计划，用户核对后再限时授权copy，复验后恢复演练，映射切换另批批准且保留exFAT源
EX-20260801T084302Z-main-DX72,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,官方来源发现可靠性门禁预注册,来源目录与发现快照账本的独立健康统计应能显示逐来源最近状态和连续失败，同时保持正文终态字段、协议阈值与事实权限不变,${THINKTANK_PROJECT_ROOT}/config/entity_coverage_cn_v1.protocol.json;${THINKTANK_PROJECT_ROOT}/config/entity_coverage_sources_cn_v1.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/memory/entity_coverage_health.py,hot://runs/EX-20260801T084302Z-main-DX72/20260801T085027Z/source-health.json;hot://corpus/entity_coverage_cn_v1/health/source-health-20260801T085114Z.json;archive://entity_coverage_cn_v1/anchors/provisional/ECV1-ANCHOR-20260801T085149Z-9EB1EB29.json;backup://entity_coverage_cn_v1/anchors/provisional/ECV1-ANCHOR-20260801T085149Z-9EB1EB29.json,04_实验记录/EX-20260801T084302Z-main-DX72_官方来源发现可靠性门禁预注册.md,,2026-08-01T08:43:02Z,2026-08-01T09:12:30Z,295行回放命中14源、12成功、2失败及各2次连续失败的点预测；309行集成采集后两项失败各增至3次，12域5层仍ready但总体degraded；411/411项目门禁和双副本临时锚复验通过,每日保留全部发现终态；不绕WAF或TLS，任何URL/适配器修订另开预注册；按既定窗口等待查询采集和正式双盲冻结
EX-20260801T092110Z-main-ALNJ,RD-20260731T090245Z-main-KLCN,completed,smoke_passed,重点情报对象与官方渠道注册表预注册,独立不可变监控注册表应能用证据闭包、known_at和有效区间生成as-of渠道计划，并拒绝把未来任职、handle相似、个人账号或未验证渠道冒充机构正式发布,${THINKTANK_PROJECT_ROOT}/config/schemas/intelligence_watch_registry.schema.json;${THINKTANK_PROJECT_ROOT}/src/thinktank/intelligence/watch_registry.py;${THINKTANK_PROJECT_ROOT}/tests/test_intelligence_watch_registry.py,hot://intelligence/watch_registry_v1/,04_实验记录/EX-20260801T092110Z-main-ALNJ_重点情报对象与官方渠道注册表预注册.md,,2026-08-01T09:21:10Z,2026-08-01T09:59:20Z,14项专项与425项全库测试通过；首批7对象、1任职、7渠道、4关系、11证据封存，11/11快照验真；可信计划只启用5机构渠道和3关系，社交账号及TLS异常关系保持候选,让通用持续采集调度器只消费可信计划；社交渠道先取得稳定账号ID与合规API，候选关系保留断点
