call_id,task_code,platform_nickname,model,caller,target_docs,inputs,outputs,parent_ex_id,parent_dec_id,status,reviewed_by,risk_flag,timestamp_utc,novice_summary
SUB-20260704T153200Z-main-SCHEDRUN,SUBTASK-SCHEDRUN,Explore,sonnet,main,E:/xtquant/国金证券QMT交易端/python/_PyContextInfo.py;config/fun.xml,深挖schedule_run调用约定,定时器语义非marshal;过去时间触发延迟15s;回调签名def on_timer(C);无真实策略示例,EX-20260704T153310Z-main-ZVJH,,completed,main,low,2026-07-04T15:32:00Z,schedule_run是定时器非立即投递;fun.xml说过去时间立即执行但实测延迟15s;路线2死;提供C3测试脚本设计
SUB-20260704T160000Z-main-CTXIDENT,SUBTASK-CTXIDENT,Explore,sonnet,main,E:/xtquant/国金证券QMT交易端/python/,查明实际ContextInfo真实类身份,实际ContextInfo是C++注入对象类名ContextInfo;不是__PyContext;in_pythonworker属性不存在;passorder是C++注入全局函数,EX-20260704T153310Z-main-ZVJH,,completed,main,medium,2026-07-04T16:00:00Z,实际ContextInfo是C++对象非_PyContextInfo.py的__PyContext类;in_pythonworker不存在暗示C++可能无线程硬检查;解释C4为何零崩溃
SUB-20260704T161000Z-main-RDYRECON,SUBTASK-RDYRECON,Explore,sonnet,main,E:/【笔记库】/量化研究库_V2.0.0/,盘点研究库LMIG方向现状,EX-XTCN已revise;RD-LMIG current_best_ex_id指向已作废EX-XTCN;无DEC;docs/superpowers/specs/有先例,EX-20260704T153310Z-main-ZVJH,,completed,main,low,2026-07-04T16:10:00Z,规格文档放docs/superpowers/specs/(沿用先例);需纠正RD-LMIG正文3处错误表述;12个SUB需补登台账
SUB-20260704T161500Z-main-DOCSYNC,SUBTASK-DOCSYNC,Explore,sonnet,main,E:/【笔记库】/量化研究库_V2.0.0/,盘点研究库文档同步现状,EX/DEC模板格式确认;New-ResearchItem.ps1用法确认;台账CSV精确格式(研究方向全双引号其余不引号;多值;分隔),EX-20260704T153310Z-main-ZVJH,,completed,main,low,2026-07-04T16:15:00Z,提供EX-ZVJH和DEC-ELB2的frontmatter模板;台账同步清单;子代理豁免:本次为文档同步盘点属检索类
SUB-20260704T170000Z-main-CASELOOKUP,SUBTASK-CASELOOKUP,general-purpose,sonnet,main,互联网,找QMT进程内socket成功案例,找到流光tid=63 tornado方案(唯一公开成功案例);官方明确QMT无法多线程;GitHub所有bridge项目都走miniQMT 58610,EX-20260704T153310Z-main-ZVJH,,completed,main,low,2026-07-04T17:00:00Z,决定性发现:tornado HTTP+IOLoop单线程是唯一验证过的模式;迅投官方文档解释daemon线程失败根因;驱动架构从socket+threading转向tornado


SUB-20260705T000000Z-main-CTX1,SUBTASK-CONTEXT-SCAN-1,Explore-1,gpt-5.3-codex-spark,main,入口文档5份,研究库全局结构归纳,建立研究库全局理解;定位v21实盘;梳理RD/EX/DEC链条;提炼3大失败模式;确认L3唯一活信号+214天滞后铁证,,,completed,main,low,2026-07-05T00:00:00Z,前期brainstorming上下文检索

SUB-20260705T000000Z-main-CTX2,SUBTASK-CONTEXT-SCAN-2,Explore-2,gpt-5.3-codex-spark,main,方法论6份+台账3份,方法论硬规则与台账列结构归纳,确认硬规则与字段约束,,,completed,main,low,2026-07-05T00:00:00Z,确认实验硬规则与台账字段

SUB-20260705T000000Z-main-CTX3,SUBTASK-CONTEXT-SCAN-3,Explore-3,gpt-5.3-codex-spark,main,v21相关8份,v21实盘运行逻辑定位,定位v21五层防线与回测指标,,,completed,main,low,2026-07-05T00:00:00Z,定位v21运行逻辑

SUB-20260705T000000Z-main-CTX4,SUBTASK-CONTEXT-SCAN-4,Explore-4,gpt-5.3-codex-spark,main,近期EX/DEC18份,最近3月研究活动链条梳理,梳理9个已park方向+7个未验证假设+7大痛点,,,completed,main,low,2026-07-05T00:00:00Z,梳理失败模式与未验证假设

SUB-20260705T010000Z-main-BULLPEAK,SUBTASK-2015-BULL-PEAK,Explore-5,gpt-5.3-codex-spark,main,2015/L3相关10份,2015牛顶A2表现深挖,确认A2在2015零防御;L3在EX-NBWM领先+30天但仅L1只读诊断,,,completed,main,low,2026-07-05T01:00:00Z,确认L3唯一活信号+214天滞后铁证

SUB-20260705T010000Z-main-REACTIVEFAIL,SUBTASK-REACTIVE-LAG-FAILURES,Explore-6,gpt-5.3-codex-spark,main,MCYG/L2/L4/JA43/FXF4等12份,反应式滞后失败信号复盘,提炼3大失败模式:#1领先另一滞后指标/#2组合层alpha≈0/#3时段依赖,,,completed,main,low,2026-07-05T01:00:00Z,提炼3大失败模式与未穷尽变体


SUB-20260705T050000Z-main-PLATFORMSCAN,SUBTASK-PLATFORM-SCAN,Explore-7,gpt-5.3-codex-spark,main,平台A2/状态机实现15份,盘点平台A2信号源码+状态机基础设施+负控工具+数据可用性,定位A2三关在action_ablation.py:6614-6761;发现现有_rule_a_state状态机+run_parallel_backtest.sh;CH hs300数据2015-2026完整,,,completed,main,low,2026-07-05T05:00:00Z,为EX-JM24实现提供精确代码位置与接口
SUB-20260705T070000Z-main-HLDRDIAG,SUBTASK-HLDR-DIAG,Explore-8,gpt-5.3-codex-spark,main,action_ablation/hldr_variant对比,诊断两策略文件关系,确认两文件逻辑等价(复制粘贴+205行偏移);action_ablation可承载状态机扩展,,,completed,main,low,2026-07-05T07:00:00Z,确认action_ablation.py可作EX-JM24载体
SUB-20260705T130000Z-main-WXQC,SUBTASK-20260705T130000Z-main-WXQC_子查_公众号专辑清单核对,Heisenberg,gpt-5.3-codex-spark,main,06_文献资料/00_待处理/LIT-20260705T130819Z-main-WXQC_AI量化小科普量化金融漫画解读合集.md,微信公众号专辑album_id=4537431503202533386;biz=MzY5NjA0MTEzOA==,核对公开专辑文章清单与图片正文形态;确认21篇公开可取;不做OCR和策略判断,,,completed,main,low,2026-07-05T13:00:00Z,本次子代理只做清单和来源形态核对；主控逐篇视觉阅读并整理为L0科普文献卡。
"SUB-20260707T135354Z-main-WUFU","SUBTASK-20260707T135354Z-main-WUFU_子查_V2平台分钟级回测与聚宽API覆盖度","","haiku","main","平台daily_engine.py;job.py;jq_bridge.py;jq_api_support_matrix.json;聚宽API底层语义兼容审计文档;既有聚宽式策略etf_env_temp_strategy.py/v_tech_momentum_jq.py","确认V2平台分钟级回测能力+聚宽兼容层API覆盖度","分钟回测支持(data_requirements.minute.enabled);聚宽API大部分已实现;get_security_name需自实现包装;display_name覆盖度有风险(需smoke验证)","EX-20260707T135354Z-main-WUFU","","completed","main","medium","2026-07-07T13:25:00Z","本次子代理只做平台能力核查，不判定移植可行性或未来函数；display_name覆盖度未实测只读代码层"
"SUB-20260708T075100Z-main-JQF0","SUBTASK-20260708T075100Z-main-JQF0_子执_聚宽数据库重构资产格式化","","sonnet","main","用户提供的阶段0成果内容要点;08_方法论/命名与编号规范.md;08_方法论/frontmatter规范.md;08_方法论/Obsidian双向链接规范.md;AGENTS.md;10_模板/实验记录模板.md;10_模板/研究方向模板.md;01_台账/实验台账.csv;01_台账/研究方向台账.csv;01_台账/子代理调用台账.csv","按规范生成RD-JQDB研究方向资产和EX-JQDB-S0实验记录资产并同步台账(纯格式化)","新建RD-20260708T075106Z-main-3MHU资产文件;新建EX-20260708T075117Z-main-6WED资产文件;追加实验台账/研究方向台账/子代理调用台账行;frontmatter枚举值合法;台账file列用/分隔;时间ISO8601-Z;不跑回测不做研究判断","EX-20260708T075117Z-main-6WED","","completed","main","low","2026-07-08T07:51:00Z","本次子代理只做格式化(frontmatter填充/正文组织/台账同步/Obsidian双链)；不做研究判断。阶段0结论(三项门槛达标)来自benchmark实测数据tmp/jq_speed_benchmark_report.txt，不由子代理判断。规格设计、三项架构决策、阶段划分由主控承担"
"SUB-20260718T075644Z-codex-A7K2","SUBTASK-20260718T075644Z-codex-B9Q4_子查_五福研究资产审计","Mill","inherited","codex","五福RD/STRAT/EX/DEC/LIT;研究驾驶舱;当前状态;实验/决策/策略/子代理台账","只读核对五福相关资产、规范必改项和过时结论","确认84DD只能定L1；JDH3应为observe；发现FQ6后续路线、JQWF类型与状态、子代理台账和生成图板需要同步；未作研究升级判断","EX-20260718T075734Z-codex-84DD","DEC-20260718T075740Z-codex-JDH3","completed","codex","low","2026-07-18T07:56:44Z","子代理只做资产和格式审计；收益分级、未来函数、过拟合与路线决策均由主控复核。"
"SUB-20260718T083519Z-codex-PTH1","SUBTASK-20260718T083519Z-codex-PTH1_子查_入口与方法论文档旧平台审计","Curie","inherited","codex","README.md;AGENTS.md;00_入口;08_方法论;docs/superpowers","只读审计当前入口、方法论和历史实施文档中的旧平台引用","审计40个文件，确认7个当前规范必须迁移；历史计划和规格保留原路径但需明确禁止执行","","","completed","codex","medium","2026-07-18T08:35:19Z","主控采纳当前规范迁移清单；历史实施记录不机械改写，只增加统一历史边界。"
"SUB-20260718T083519Z-codex-AST2","SUBTASK-20260718T083519Z-codex-AST2_子查_研究资产旧平台引用分类","Averroes","inherited","codex","01_台账;02_研究方向;03_策略档案;04_实验记录;05_研究决策;06_文献资料;07_因子数据灵感;09_术语库;11_迁移暂存;12_归档","只读分类旧根、旧目录布局和可执行命令风险","扫描855个文件；识别422个涉及旧布局的文件及36个当前入口，指出DP00、YDL6、J1、3MHU和九份实验的高风险边界","","","completed","codex","high","2026-07-18T08:35:19Z","主控采纳旧布局不得挂到当前逻辑根的结论，并批量将142个旧布局引用归类到LEGACY逻辑根。"
"SUB-20260718T083519Z-codex-TLG3","SUBTASK-20260718T083519Z-codex-TLG3_子查_工具配置平台根审计","Bacon","inherited","codex",".research.local.example.json;.research.local.json;tools;10_模板;.github","只读审计平台根解析、可视化启动器、遗留分析工具和总门禁","发现根路径可能跨来源拼接、原始命令注入、四个工具硬编码V1.4及平台路由门禁缺失","","","completed","codex","high","2026-07-18T08:35:19Z","主控采纳原子路径解析、结构化受控入口白名单、DryRun和历史工具显式LegacyPlatform边界。"
"SUB-20260730T121700Z-main-LIVE","SUBTASK-20260730T121700Z-main-BSL1_子查_实盘基线规格","Dirac","inherited","main","EX-20260730T122753Z-main-52Z7;STRAT-20260730T122752Z-main-CR2U","只读核对实盘实例、冻结artifact、提交和策略语义","确认0e647冻结参数、artifact SHA256、逐日结果与当前V2复现缺口","EX-20260730T122753Z-main-52Z7","","completed","main","medium","2026-07-30T12:17:00Z","用于把真实V6而不是滞后研究默认确立为本轮唯一基线；不判断策略升级。"
"SUB-20260730T121700Z-main-BACK","SUBTASK-20260730T121700Z-main-BT01_子查_V2回测入口核对","Harvey","inherited","main","EX-20260730T122753Z-main-52Z7","只读核对主V2、冻结入口、历史分支和消融能力","确认主V2缺少20分钟参数链；给出隔离副本、精确命令和显式开关缺口","EX-20260730T122753Z-main-52Z7","","completed","main","medium","2026-07-30T12:17:00Z","主控采纳完全隔离研究副本，禁止直接修改或运行实盘目录。"
"SUB-20260730T121700Z-main-HIST","SUBTASK-20260730T121700Z-main-HYP1_子查_历史变体排重","Euclid","inherited","main","EX-20260730T122753Z-main-52Z7","只读排查五福既有参数族、数据窥探时间线和非重复机制","确认旧等待/窗口/分段/止损参数已广泛搜索；精确波动率仓位公式未测试","EX-20260730T122753Z-main-52Z7","","completed","main","high","2026-07-30T12:17:00Z","主控据此禁止扩旧参数网格，只预注册一个一换一仓位假设；历史不作升级证据。"
"SUB-20260731T085338Z-main-D4F7","SUBTASK-20260731T085338Z-main-Q8V2_子查_OMP模型入口核对","Curie","inherited","main","EX-20260731T090249Z-main-JX32","只读核对Oh My Pi入口、版本、DeepSeek V4 Flash精确selector和安全非交互参数","确认使用omp 17.1.3、deepseek/deepseek-v4-flash、thinking high；不得混用独立pi 0.82.0","EX-20260731T090249Z-main-JX32","","completed","main","medium","2026-07-31T08:53:38Z","本调用只确认安全入口，不评价模型能力；主控据此固定评测运行边界。"
"SUB-20260731T085842Z-main-N6C3","SUBTASK-20260731T085842Z-main-R9H4_子查_DeepSeek预注册门禁审计","Curie","inherited","main","EX-20260731T090249Z-main-JX32","只读核对研究模板、frontmatter、台账字段和30篇校准门禁","确认最小资产为根RD加预注册EX；建议18篇开发、6篇正常封存、6篇对抗封存及P0为零等门禁","EX-20260731T090249Z-main-JX32","","completed","main","high","2026-07-31T08:58:42Z","30篇只够校准烟测，不能认证生产能力；封存结果查看后修改契约必须新开实验。"
"SUB-20260731T092635Z-main-HYB1","SUBTASK-20260731T092635Z-main-STOR_混合存储决策卡规范核对","Curie","inherited","main","DEC-20260731T092724Z-main-7MPL","只读核对决策卡schema、台账字段以及PostgreSQL、pgvector、冷热分层、WARC和JSONL既有资产","确认DEC必须使用rd_ids复数列表并同步决策、子代理和术语台账；库内没有可复用的同类正式决策或术语","EX-20260731T090249Z-main-JX32","DEC-20260731T092724Z-main-7MPL","completed","main","medium","2026-07-31T09:26:35Z","子代理只核对规范和重复资产；主控据此建立首次混合存储决策，不评价具体硬件品牌或模型能力。"
"SUB-20260731T110529Z-main-PJRT","SUBTASK-20260731T110529Z-main-SCAF_智库独立项目与迁移骨架审计","Curie","inherited","main","DEC-20260731T092724Z-main-7MPL","只读核对空目标目录、本机卷状态、项目骨架、迁移字段和Git忽略边界","确认只能建立SSD开发态；机械盘与独立备份未接入前不得声称hybrid或灾难恢复完成，并给出幂等迁移清单与验收门禁","EX-20260731T090249Z-main-JX32","DEC-20260731T092724Z-main-7MPL","completed","main","high","2026-07-31T11:05:29Z","项目根已建立但保持bootstrap；真实绝对路径仅在本机配置，迁移必须复制、校验、切换后再由用户批准清理。"
"SUB-20260731T112513Z-main-CNCT","SUBTASK-DEVSET-CN-CENTRAL","Curie","inherited","main","EX-20260731T090249Z-main-JX32","只读检索中国中央政策、记者会和部门公告官方候选","给出中国政府网、外交部、人民银行、统计局、商务部和网信办的候选页面及来源边界","EX-20260731T090249Z-main-JX32","","completed","main","medium","2026-07-31T11:25:13Z","主控逐页核对发布者、签发主体、时间和事件族后，建立中央政策与记者会两类开发材料；本调用不评价模型。"
"SUB-20260731T112513Z-main-CORP","SUBTASK-DEVSET-CORP","Laplace","inherited","main","EX-20260731T090249Z-main-JX32","只读检索地方政府、上市公司更正和科研机构官方候选","给出上海住房政策、上交所业绩预告更正、四川预警和国家自然科学基金科研摘要等候选","EX-20260731T090249Z-main-JX32","","completed","main","high","2026-07-31T11:25:13Z","主控通过上交所官方查询接口纠正父文URL，并复核其他来源链；子代理不裁定Gold或更正效果。"
"SUB-20260731T112513Z-main-USOF","SUBTASK-DEVSET-US-OFFICIAL","Mendel","inherited","main","EX-20260731T090249Z-main-JX32","只读检索白宫、美国财政部、Federal Register和GovInfo官方候选","给出白宫行政令与新闻稿、财政部OFAC公告和Federal Register正式刊载候选","EX-20260731T090249Z-main-JX32","","completed","main","high","2026-07-31T11:25:13Z","Federal Register网页受CAPTCHA限制时主控改用GovInfo官方PDF，并把行政令与正式刊载保留为同一事件族来源链。"
"SUB-20260731T125231Z-main-GRCP","SUBTASK-GOLD-CN-POLICY","Curie","inherited","main","EX-20260731T090249Z-main-JX32","只读核对三篇中央政策规范化正文、语料清单和Gold；误读含旧烟测摘要的benchmark README","指出原Gold偏稀、上下文证据不自足、模态与关系缺口，并主动披露只能构成partial-blind审计","EX-20260731T090249Z-main-JX32","","completed","main","high","2026-07-31T12:52:31Z","主控逐项回到原文复核并修订Gold，但保持single_pass_reviewed；另建干净白名单协议，不能把本调用当成独立复核通过。"
"SUB-20260731T133629Z-main-GRCL","SUBTASK-GOLD-CN-POLICY-CLEAN","Laplace","inherited","main","EX-20260731T090249Z-main-JX32","只读核对语料清单、Gold、Schema、盲审协议及三个精确白名单normalized正文；禁止README、Prompt、评分、模型输出、研究库和其余runtime","首轮发现时间证据、命题粒度、层级编码和指代自足性阻断；主控修订后第二轮确认15条Claim及17个有证据项目无阻断","EX-20260731T090249Z-main-JX32","","completed","main","high","2026-07-31T13:36:29Z","最初因.runtime禁令与正文路径冲突而先停下询问；主控只放行三个精确corpus正文，未放行evaluation。中央政策三篇据此升级为independently_reviewed但仍未冻结，不形成模型采用判断。"
"SUB-20260731T140112Z-main-B2CA","SUBTASK-B2-CONTRACT-AUDIT","Curie","inherited","main","EX-20260731T090249Z-main-JX32","只读审计B2输入输出Schema、抽取候选、B1评分与运行清单边界","要求绑定候选载荷哈希和独立B1报告；精确覆盖全部候选ID；分离条目语义与全文覆盖；未解析to_id只能升级不得猜URL","EX-20260731T090249Z-main-JX32","","completed","main","high","2026-07-31T14:01:12Z","主控已实现候选与契约哈希、B1凭证、实体解析上下文和双范围聚合门禁；本调用不查看封存集、不评价模型采用，也不授权自动入库。"
"SUB-20260731T145354Z-main-B2CM","SUBTASK-B2-COVERAGE-METRIC-AUDIT","Curie","inherited","main","EX-20260731T090249Z-main-JX32","只读审计既有抽取评分、中央政策Gold、v0.3候选、Coverage输出、期望清单与测试","确认C01/C02已表示、C03/C04/C05真正缺失、cov-1命中C03；建议独立命题核心与锚点sidecar、两步评分和Gold对齐指标","EX-20260731T090249Z-main-JX32","","completed","main","high","2026-07-31T14:53:54Z","主控采纳两步确定性评分与防串配测试；首例hints在输出后建立，只记posthoc开发回放；缺失Gold召回1/3，不形成模型采用或Gold冻结结论。"
"SUB-20260731T151500Z-main-B2AN","SUBTASK-B2-CROSS-GOLD-ANN","Laplace","inherited","main","EX-20260731T090249Z-main-JX32","只读核对ANN正文、语料清单、Gold、金额、审计状态、关系和证据偏移","建议补齐旧扣非金额C05、Claim级supersedes关系及Coverage锚点","EX-20260731T090249Z-main-JX32","","completed","main","medium","2026-07-31T15:15:00Z","首轮只裁定Gold与锚点，不看B2输出；允许输入含复核重点，后续另做干净复审。"
"SUB-20260731T151500Z-main-B2AD","SUBTASK-B2-CROSS-GOLD-ADV","Mendel","inherited","main","EX-20260731T090249Z-main-JX32","只读核对ADV正文、语料清单和Gold中的提示注入、条件补贴与否定作用域","确认不代表已收款是认识论非蕴含，不能改写成现实中无人收款","EX-20260731T090249Z-main-JX32","","completed","main","high","2026-07-31T15:15:00Z","本调用不看候选或B2输出；主控据此建立ADV正确Gold并保留合成夹具身份。"
"SUB-20260731T151500Z-main-B2RT","SUBTASK-B2-RUNTIME-AUDIT","Curie","inherited","main","EX-20260731T090249Z-main-JX32","只读核对运行器、Schema、清单、复跑命令和本机运行目录结构","确认独立run_id、无格式重试、失败留分母与运行证据边界","EX-20260731T090249Z-main-JX32","","completed","main","medium","2026-07-31T15:15:00Z","本调用不评价语义；主控按固定参数保留六次跨文体调用及首次失败。"
"SUB-20260731T153000Z-main-B2AR","SUBTASK-B2-ANN-GOLD-REREVIEW","Mendel","inherited","main","EX-20260731T090249Z-main-JX32","干净白名单复核ANN规范化正文、语料清单和修订后Gold","确认5条Claim、3条关系、负数单位和证据偏移无阻断","EX-20260731T090249Z-main-JX32","","completed","main","high","2026-07-31T15:30:00Z","未看候选、Prompt、评分或B2输出；ANN Gold升级为independently_reviewed但仍未冻结。"
"SUB-20260731T153000Z-main-B2VR","SUBTASK-B2-ADV-GOLD-REREVIEW","Laplace","inherited","main","EX-20260731T090249Z-main-JX32","干净白名单复核ADV规范化正文、语料清单和修订后Gold","确认2条Claim和来源关系无阻断，并保持文本蕴含与世界事实分层","EX-20260731T090249Z-main-JX32","","completed","main","high","2026-07-31T15:30:00Z","未看候选、Prompt、评分或B2输出；ADV Gold升级为independently_reviewed但仍未冻结。"
"SUB-20260731T154900Z-main-B2EP","SUBTASK-B2-EXPECTATION-AUDIT","Curie","inherited","main","EX-20260731T090249Z-main-JX32","只读核对ANN与ADV候选、Gold、match hints、Coverage期望及标注时点；未看B2输出","确认ANN表示4/5、ADV表示1/2；指出ANN C05锚点脆弱和候选后B2前边界","EX-20260731T090249Z-main-JX32","","completed","main","high","2026-07-31T15:49:00Z","主控保留预注册主分数，不用后验缩短hint美化召回；现有期望不是候选前封存。"
"SUB-20260731T160100Z-main-MBND","SUBTASK-MANIFEST-BINDING-AUDIT","Laplace","inherited","main","EX-20260731T090249Z-main-JX32","只读审计抽取与复核运行器、Schema、源运行清单、输入快照和候选身份绑定","发现运行根、输入哈希、候选metadata、parsed URI和legacy许可缺口，并给出测试清单","EX-20260731T090249Z-main-JX32","","completed","main","high","2026-07-31T16:01:00Z","主控完成固定路径、源清单哈希、输入锚定、身份字段和显式legacy许可；旧运行仍不能证明历史不可篡改。"
"SUB-20260731T161600Z-main-B2IE","SUBTASK-B2-ITEM-EXPECTATION","Curie","inherited","main","EX-20260731T090249Z-main-JX32","只读核对ANN与ADV候选、受控证据和上下文；未看B2输出","逐条给出期望verdict与必要问题码；ANN应quarantine，ADV c4存在否定作用域偷换","EX-20260731T090249Z-main-JX32","","completed","main","high","2026-07-31T16:16:00Z","期望在B2输出后建立但审计者B2-output-clean，只能作为独立开发回放；主控绑定候选哈希评分。"
"SUB-20260731T163000Z-main-B2DOC","SUBTASK-B2-DOC-AUDIT","Laplace","inherited","main","EX-20260731T090249Z-main-JX32","只读核对智库README、状态、B2契约和本轮运行与评分JSON","列出首次失败分母、ANN item与coverage、ADV作用域错误、legacy边界和抽取评分假阳性等必须补写事实","EX-20260731T090249Z-main-JX32","","completed","main","medium","2026-07-31T16:30:00Z","主控逐项复核后更新文档；本调用不决定路线、不编辑文件。"
"SUB-20260731T164700Z-main-LUPR","SUBTASK-LUNA-B2-PREREG-AUDIT","Curie","inherited","main","EX-20260731T164504Z-main-4N9B","只读审计Luna同候选B2预注册、既有候选与期望契约；未读取或搜索未来Luna输出","建议严格4/4门槛、约3/4点预测、pre-Luna/post-legacy污染披露、认证与模型分母分离及认证前冻结输入清单","EX-20260731T164504Z-main-4N9B","DEC-20260731T163828Z-main-4RG9","completed","main","high","2026-07-31T16:47:00Z","主控采纳；四个包和input-only manifest已在任何Luna正式输出前冻结，认证失败不冒充模型失败。"
"SUB-20260731T172110Z-main-RRQA","SUBTASK-REAL-RECALL-AUDIT","Curie","inherited","main","真实召回基准与候选记忆","只读审计现有18篇语料、Gold、first_seen和候选记忆实现","指出现有语料只有极少来源链且采集时间集中，人工实体ID容易泄漏；建议10链30查询text-only基准","EX-20260731T172539Z-main-MXET","DEC-20260731T182918Z-main-MXML","completed","main","high","2026-07-31T17:21:10Z","主控把固定夹具验证提高为10条隔离官方事件链和30条查询，不把发布日期冒充真实驻留时间。"
"SUB-20260731T172110Z-main-RRSC","SUBTASK-REAL-RECALL-SCORER","Laplace","inherited","main","真实召回评分契约","只读审计候选记忆代码、测试和架构文档","提出检索侧与评分侧隔离、信息单元去重、future probe、qrels、冻结manifest和Recall/MRR/nDCG指标","EX-20260731T172539Z-main-MXET","DEC-20260731T182918Z-main-MXML","completed","main","high","2026-07-31T17:21:10Z","主控实现text-only主赛道、双时间轴、冻结哈希和逐查询去重评分；本调用不选择最终算法。"
"SUB-20260731T172110Z-main-RRSP","SUBTASK-OFFICIAL-AUTO-CHAIN","Mendel","inherited","main","汽车以旧换新官方事件链","只读核验中央与地方官方页面、文号、日期、转载和显式关系","给出行动总纲、实施细则、追加资金、年度续接、地方分支和跨产品困难负例","EX-20260731T172539Z-main-MXET","DEC-20260731T182918Z-main-MXML","completed","main","high","2026-07-31T17:21:10Z","主控逐页复核并形成首条事件链模板；转载折叠为同一信息单元，地方材料不冒充中央后继。"
"SUB-20260731T174000Z-main-RRF1","SUBTASK-OFFICIAL-AI-PRIVATE-CHAIN","Curie","inherited","main","AI标识与民营经济官方事件链","只读核验网信办、全国人大和中央部门官方页面","给出征求意见、强制标准、正式办法、执法，以及民营经济草案、法律和贯彻进展链","EX-20260731T172539Z-main-MXET","DEC-20260731T182918Z-main-MXML","completed","main","high","2026-07-31T17:40:00Z","主控纳入技术标准、立法和执行文体，并在最终审计中补精确同日发布时间。"
"SUB-20260731T174000Z-main-RRF2","SUBTASK-OFFICIAL-RARE-DATA-CHAIN","Laplace","inherited","main","稀土管制与数据要素官方事件链","只读核验商务部和国家数据局官方页面","给出基础管制、扩围、暂停、许可进展，以及三年行动、大赛年度续接和成果进展链","EX-20260731T172539Z-main-MXET","DEC-20260731T182918Z-main-MXML","completed","main","high","2026-07-31T17:40:00Z","主控保留暂停范围边界和转载去重，防止把扩展暂停误读为基础政策失效。"
"SUB-20260731T174000Z-main-RRF3","SUBTASK-OFFICIAL-CONSUMER-NBS-CHAIN","Mendel","inherited","main","电动自行车、家电和国家统计周期链","只读核验商务部、国家发展改革委、北京政府和国家统计局页面","给出中央年度续接、地方实施、政策解读、跨产品负例和季度统计更新边界","EX-20260731T172539Z-main-MXET","DEC-20260731T182918Z-main-MXML","completed","main","high","2026-07-31T17:40:00Z","主控纳入中央/地方、解读/新动作和同日镜像边界，用于hard negative和信息单元裁决。"
"SUB-20260731T180911Z-main-RRQA","SUBTASK-MEMORY-RECALL-QREL-AUDIT","Curie","inherited","main","冻结前81篇文档与30条查询","两轮只读核对时间、正负例、未来探针、信息单元、父文档和查询泄漏","首轮发现AI标识链两小时未来泄漏、北京同日顺序未决和派生解读类型错误；修订后复审0阻断","EX-20260731T172539Z-main-MXET","DEC-20260731T182918Z-main-MXML","completed","main","high","2026-07-31T18:09:11Z","主控在排名前修正10点/12点分钟精度、两条日终快照和派生标签；30/30结构与时间门禁通过后才冻结。"
"SUB-20260731T183200Z-main-BMCA","SUBTASK-CANDIDATE-BM25-INTEGRATION-AUDIT","Curie","inherited","main","候选记忆实现、测试、架构文档与冻结召回摘要","只读核对最小算法接口、现有契约兼容、安全过滤顺序和必须测试项","建议调用参数与CLI显式选择算法、BM25在全部资格过滤后计算IDF、空文本不得静默回退、旧混合算法保留为兼容对照","EX-20260731T183919Z-main-UBEY","DEC-20260731T182918Z-main-MXML","completed","main","high","2026-07-31T18:32:00Z","主控采纳统一资格过滤、三算法命名、空文本拒绝和隐藏记录IDF负控；子代理未修改文件或批准最终实现。"
"SUB-20260731T185700Z-main-CMT2","SUBTASK-CANDIDATE-MEMORY-TITLE-V2-AUDIT","Curie","inherited","main","候选记录实现、Schema、测试与架构文档","只读审计v1到v2字段、哈希日志、CLI与迁移发布边界","确认v1必须完全省略title、外层日志版本保持1、v2修订追加且reader-first；指出未复核修订会造成召回空档","EX-20260731T185740Z-main-5W2X","DEC-20260731T182918Z-main-MXML","completed","main","high","2026-07-31T18:57:00Z","主控采纳原始对象先验哈希、v1永久只读、v2新写、固定历史JSONL金标和reader-first顺序；子代理未修改文件或批准最终契约。"
"SUB-20260731T191730Z-main-HSP1","SUBTASK-HELDOUT-SEAL-PROTOCOL-AUDIT","Curie","inherited","main","EX-20260731T191713Z-main-AHS7；现有召回基准、评分器、测试和架构文档","只读审计封存、排名、评分、首次运行和时间门禁","确认旧实现让排名进程可见qrels且可覆盖首次运行；要求检索与Gold物理隔离、根seal外部锚定、attempt_001独占写和运行回执绑定","EX-20260731T191713Z-main-AHS7","DEC-20260731T182918Z-main-MXML","completed","main","high","2026-07-31T19:17:30Z","主控实现三层manifest、无Gold导出、独占首次运行和评分回执；本调用不查看真实排名也不批准召回路线。"
"SUB-20260731T191730Z-main-HSP2","SUBTASK-HELDOUT-OFFICIAL-FAMILY-DISCOVERY","Laplace","inherited","main","开发10族排除清单；中国官方一手页面","只读发现互不重叠的新事件族、官方URL和困难负例","给出嫦娥六号、C919、数据跨境、江门中微子、北京自动驾驶等候选及同型号、同机构、错设施、错辖区负例","EX-20260731T191713Z-main-AHS7","DEC-20260731T182918Z-main-MXML","completed","main","high","2026-07-31T19:17:30Z","主控选定五族覆盖中央航天、央企产品、全国监管、国家科研设施和地方治理；URL仍须逐页物化复核。"
